code1,code2,similar
"#include <iostream>
#include <complex>
#include <vector>
#include <string>
#include <algorithm>
#include <cstdio>
#include <numeric>
#include <cstring>
#include <ctime>
#include <cstdlib>
#include <set>
#include <map>
#include <unordered_map>
#include <unordered_set>
#include <list>
#include <cmath>
#include <bitset>
#include <cassert>
#include <queue>
#include <stack>
#include <deque>
#include <random>
#include <iomanip>
#define rep(i,n) for(int i=0;i<n;i++)
using namespace std;
typedef long long int ll;
typedef long double ld;
typedef pair<ll,ll> P;
typedef pair<P,P> PP;
const ll MOD=1000000007;
const ll MAX_N=500010;
const ll INF=9999999999;


int main(){
    ll n,h;
    cin>>n>>h;
    vector<ll> b(n);
    ll a=0;
    for(ll i=0;i<n;i++){
        ll A;
        cin>>A>>b[i];
        a=max(a,A);
    }
    sort(b.begin(),b.end());
    ll ans=0;
    for(ll i=n-1;i>=0 && h>0 && b[i]>a;i--){
        ans++;
        h-=b[i];
    }
    if(h>0) ans+=(h+a-1)/a;
    cout<<ans<<endl;

}","#include <iostream>
#include <algorithm>
#include <iomanip>
#include <string>
#include <vector>
#include <math.h>
#include <queue>
#include <deque>
#include <stack>
#include <map>
#include <set>
#define PI 3.14159265359
using namespace std;
typedef long long ll;
typedef unsigned long long ull;
typedef pair<int, int> pai;
typedef pair<ll, ll> pal;
const int MOD = 1e9+7;
const ll LLINF = 1e18;


int main(){
	int n, h;
	cin >> n >> h;
	vector<int> a(n), b(n);
	priority_queue<int> pq;
	for (int i = 0; i < n; i++){
		cin >> a[i] >> b[i];
		pq.push(b[i]);
	}

	int ans = 0;
	sort(a.begin(), a.end(), greater<int>());
	while (h > 0 && !pq.empty()){
		if (pq.top() < a[0]) break;
		h -= pq.top();
		pq.pop();
		ans++;
	}

	if (h > 0){
		ans += (h+a[0]-1)/a[0];
	}
	cout << ans << endl;
	return 0;
}",0
"#include<bits/stdc++.h>
using namespace std;
typedef pair<int, int> P;
typedef long long ll;

ll N, M, color[100001], A, B, C;
vector<int> G[100001];

bool dfs(int now, int c){
	color[now] = c;
	for(int i=0; i<G[now].size(); i++){
		if(color[G[now][i]] != -1){
			if(color[G[now][i]] == c) return false;
			continue;
		}else{
			if(!dfs(G[now][i], 1-c)) return false;
		}
	}
	return true;
}

void dfs2(int now){
  color[now] = 2;
  for(int i=0; i<G[now].size(); i++){
    if(color[G[now][i]] != 2)
      dfs2(G[now][i]);
  }
  return;
}

int main(){
	cin >> N >> M;
	for(int i=0; i<M; i++){
		int u, v; cin >> u >> v;
		u--; v--;
		G[u].push_back(v);
		G[v].push_back(u);
	}
	for(int i=0; i<N; i++) color[i] = -1;
	for(int i=0; i<N; i++){
		if(!G[i].size()) A++;
		else{
			if(color[i] != -1) continue;
			if(dfs(i, 0)) B++;
			else{C++;
                       dfs2(i);

                    }
		}
	}
	ll ans = 2*B*B + A*A + 2*A*(N-A) + 2*B*C + C*C;
	cout << ans << endl;
	return 0;
}
","#include<stdio.h>
#include<math.h>
#include<algorithm>
#include<queue>
#include<deque>
#include<string>
#include<string.h>
#include<vector>
#include<set>
#include<map>
#include<stdlib.h>
using namespace std;
const long long mod=1000000007;
const long long inf=mod*mod;
const long long d2=500000004;
vector<int>g[110000];
int vis[110000];
int dist[110000];
bool bin=true;
int ad=0;
void dfs(int a){
	ad++;
	vis[a]=1;
	for(int i=0;i<g[a].size();i++){
		if(vis[g[a][i]]==1){
			if(dist[g[a][i]]%2==dist[a]%2){
				bin=false;
			}
			continue;
		}
		dist[g[a][i]]=dist[a]+1;
		dfs(g[a][i]);
	}
}
int main(){
	int a,b;scanf(""%d%d"",&a,&b);
	for(int i=0;i<b;i++){
		int p,q;scanf(""%d%d"",&p,&q);p--;q--;
		g[p].push_back(q);
		g[q].push_back(p);
	}
	int sg=0;
	int bi=0;
	int ot=0;
	for(int i=0;i<a;i++){
		if(vis[i])continue;
		bin=true;ad=0;
		dfs(i);
		if(ad==1)sg++;
		else if(bin)bi++;
		else ot++;
	}
	long long ret=0;
	ret+=(long long)sg*a*2-(long long)sg*sg;
	ret+=(long long)(bi+ot)*(bi+ot)+(long long)bi*bi;
	printf(""%lld\n"",ret);
}",0
"#include <bits/stdc++.h>
using namespace std;
using Graph = vector<vector<int>>;
#define rep(i, n) for (int i = 0; i < (int)(n); i++)
#define pii pair<int,int>
const long long MOD=1000000007;

int main(){
    int n;
    cin>>n;
    map<int,int> bou;
    rep(i,n){
        int a;
        cin>>a;
        bou[-1*a]++;//大きい順に取り出すため
    }
    long long ans=1;
    int count=0;
    for(auto a:bou){
        int l=-1*a.first,k=a.second;
        while(k>=2 && count<2){
            ans*=l;
            k-=2;
            count++;
        }
        if(count==2) break;
    }
    if(count==2) cout<<ans<<endl;
    else cout<<""0""<<endl;
    return 0;
}
","#include <bits/stdc++.h>
#define rep(a,n) for (ll a = 0; a < (n); ++a)
using namespace std;
typedef long long ll;
typedef pair<ll,ll> P;
typedef vector<vector<ll> > Graph;
template<class T> inline bool chmax(T& a, T b) { if (a < b) { a = b; return 1; } return 0; }
template<class T> inline bool chmin(T& a, T b) { if (a > b) { a = b; return 1; } return 0; }
const ll INF = 1e18;

int main(){
    ll n;
    cin >> n;
    vector<ll>a(n);
    rep(i,n)cin>> a[i];
    map<ll,ll>x;
    rep(i,n){
        ll now = a[i];
        x[now]++;
    }
    vector<ll>k;
    vector<ll>s;
    for(auto itr=x.begin();itr!=x.end();itr++){
        if((itr->second)>=2){
            k.push_back(itr->first);
        }
        if((itr->second)>=4){
            s.push_back(itr->first);
        }
    }
    sort(k.begin(),k.end());
    reverse(k.begin(),k.end());
    sort(s.rbegin(),s.rend());
    ll res=0;
    if((ll)k.size()<=1&&(ll)s.size()==0){
        cout << 0 << endl;
    }
    else{
    if(s.size()!=0){
        res = s[0]*s[0];
    }
    if(k.size()>=2){
        chmax(res,k[0]*k[1]);
    }
    cout << res << endl;
    }
    return 0;
}",0
"#include<bits/stdc++.h>
#define ll long long int

using namespace std;

const ll mod=1000000007;
const ll inf=LONG_LONG_MAX;

int main(){

  ll n;
  cin >> n;
  ll d[n];
  for(int i=0;i<n;i++)cin >> d[i];

  sort(d,d+n);
  if(n%2==1)cout << 0 << endl;
  else{
    cout << d[n/2]-d[n/2-1] << endl;
  }


}","#include <bits/stdc++.h>
using namespace std;  

int main(){
    int n, d, num[100001] = {}, ans;
    cin >> n; 
    
    for ( int i = 0; i < n; i++ ) {
        cin >> d;
        num[d]++;
    } 
    
    for ( int i = 0; i < 100000; i++ ) {
        num[i+1] += num[i];
    }
    
    ans = 0;
    for ( int i = 1; i < 100000; i++ ) {
        if ( num[100000] - num[i] == num[i] ) {
            ans ++;
        }
    } 
    
    cout << ans << endl;
    
    return (0);
}",0
"#include <bits/stdc++.h>
using namespace std;
#define rep(i,n) for (int i = 0; i < (n); i++)
#define rrep(i,n) for (int i = 1; i <= (n); i++)
using ll = long long;
using Graph = vector<vector<int>>;
using P = pair<int,int>;


bool g[10][10];

int main() {
  int n,m;
  cin >> n >> m;

  rep(i,m) {
    int a,b;
    cin >> a >> b;
    a--; b--;
    g[a][b] = true;
    g[b][a] = true;
  }

  std::vector<int> v(n);
  rep(i,n) v[i] = i;

  int ans = 0;
  do {
    if (v[0] != 0) break;

    bool ok = true;
    rep(i,n-1) {
      if (!g[v[i]][v[i+1]]) {
        ok = false;
      }
    }
    if (ok) ans++;
  } while (next_permutation(v.begin(), v.end()));

  cout << ans << endl;
}","#include<bits/stdc++.h>
using namespace std;

int N,M,a,b,startingPoint,visite,ans;
vector<int> adj[100100];
bool visited[100100];

void dfs(int x){
	if(visited[x]) return;
	visited[x] = true;
    visite++;
	for(int i = 0;i < adj[x].size();i++){
		int y = adj[x][i];
		dfs(y);
	}
    if (visite == N) ans++;
	visited[x] = false;
    visite--;
}

int main(){
	ios_base::sync_with_stdio(false);
	cin.tie(NULL);
	cout.tie(NULL);
	cin>>N>>M;
	for(int i = 1;i <= M;i++){
		cin>>a>>b;
		adj[a].push_back(b);
		adj[b].push_back(a);
	}
	dfs(1);
    cout<<ans<<endl;
	return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;
using ll = long long;
#define rep(i, n) for (int i = 0; i < (int)(n); i++)
#define all(x) (x).begin(),(x).end()
const ll INF = 1LL << 60;

int main(){
    int n;
    cin >> n;
    vector<int> h(n);
    rep(i,n) cin >> h[i];

    //左側からスタートし、続いている区間の数をactiveで記録する
    int ans=0;
    int active=0;
    rep(i,n){
        //もしactiveが足りていたらactiveをh[i]に合わせる
        //新たに区間を始める必要はない
        if(active >= h[i]){
            active = h[i];
        }
        //activeが足りていなかったらそこから足りない分の区間を始める
        else{
            ans += h[i]-active;
            active=h[i];
        }
    }
    cout << ans << endl;

}","#include<bits/stdc++.h>
using namespace std;
typedef long long ll;

int main(){
    int n;
    cin >> n;
    vector<int> h(n);
    int full=0;
    for(int i=0; i<n; i++){
        cin >> h.at(i);
        full += h.at(i);
    }
    int count=0;
    int total=0;
    while(total<full){
        int l,r;
        l=0;r=n;
        for(int i=0; i<n; i++){
            if(h.at(i) >0){
                l = i;
                break;
            }
        }
        for(int i=l; i<n; i++){
            if(h.at(i) == 0){
                r=i;
                break;
            }
        }
        for(int i=l; i<r; i++){
            h.at(i)--;
        }
        total += r-l;
        count++; 
    }
    cout << count << endl;
}",0
"#include<bits/stdc++.h>
using namespace std;
#define N 100010
#define ll long long
int main()
{
    ll a,b,c,d;
    cin>>a>>b>>c>>d;
    ll ans = max(max(max(a*c,a*d),b*c),b*d);
    cout<<ans;  
    return 0;
}
","#include <bits/stdc++.h>
#define mem(a,b) memset(a,b,sizeof a)
#define MAX 100005
using namespace std;
typedef long long ll;

int main()
{
    ios::sync_with_stdio(false);
    ll a,b,c,d;
    cin>>a>>b>>c>>d;
    ll ans[4]={a*c,a*d,b*c,b*d};
    sort(ans,ans+4);
    cout<<ans[3];
}",0
"#include<iostream>
#include<bits/stdc++.h>
using namespace std;
const int MAX=1e5+9;
int vis[MAX];
stack<int>st;
vector<int>adj[MAX];
void dfs(int s){
	vis[s]=1;
	for(int i=0;i<adj[s].size();i++){
		if(vis[adj[s][i]]!=1)
			dfs(adj[s][i]);
	}
	st.push(s);
}
int main(){
	memset(vis, 0, sizeof(vis));
	int n,m;
	cin>>n>>m;
	while(m--){
		int x,y;
		cin>>x>>y;
		adj[x].push_back(y);
	}
	for(int i=0;i<n;i++){
		if(vis[i]==0)
			dfs(i);
	}
	while(!st.empty()){
		cout<<st.top()<<""\n"";
		st.pop();
	}
//	cout<<""\n"";

}","#include <iostream>
#include <vector>
#include <queue>

using namespace std;

int V, E;
vector<int> G[10010];
vector<int> ans;
int indeg[10010];
bool used[10010];

void bfs(int s) {
    queue<int> que;
    que.push(s);
    used[s] = true;
    while (!que.empty()) {
        int u = que.front(); que.pop();
        ans.push_back(u);
        for (auto v: G[u]) {
            indeg[v]--;
            if (indeg[v] == 0 && !used[v]) {
                used[v] = true;
                que.push(v);
            }
        }
    }
}

void tsort() {
    for (int u = 0; u < V; u++) {
        used[u] = false;
        indeg[u] = 0;
    }

    for (int u = 0; u < V; u++)
        for (auto v: G[u]) indeg[v]++;

    for (int u = 0; u < V; u++)
        if (indeg[u] == 0 && !used[u]) bfs(u);
}


int main(void) {
    cin >> V >> E;
    for (int i = 0; i < E; i++) {
        int s, t;
        cin >> s >> t;
        G[s].push_back(t);
    }

    tsort();
    for (auto i: ans) cout << i << endl;

    return 0;
}",0
"#include <iostream>
#include <queue>
#include <vector>

struct edge {
    typedef size_t weight_type;

    size_t m_to;

    edge(size_t to) : m_to(to) { }

    inline size_t to() const { return m_to; }

    inline weight_type weight() const { return 1; }

    friend std::ostream& operator<<(std::ostream &os, const edge &e) {
        os << ""{ to: "" << e.m_to << "" }"";
        return os;
    }
};

template <class Edge>
struct graph {
    typedef Edge edge_type;

    size_t m_n_vertices;
    std::vector<std::vector<edge_type>> m_edges;

    graph(size_t n_vertices) : m_n_vertices(n_vertices), m_edges(n_vertices) { }

    inline size_t n_vertices() const { return m_n_vertices; }

    inline void make_edge(size_t from, size_t to, typename edge_type::weight_type weight) {
        m_edges[from].emplace_back(edge_type(to, weight));
    }

    inline void make_edge(size_t from, size_t to) {
        m_edges[from].emplace_back(edge(to));
    }

    inline void make_edge(size_t from, const edge_type &e) {
        m_edges[from].emplace_back(e);
    }

    inline std::vector<edge_type> edges_from(size_t v) const {
        return m_edges[v];
    }
};

// time complexity: O(V + E)
template <class Graph>
std::vector<size_t> topological_sort(const Graph &g) {

    using Edge = typename Graph::edge_type;

    std::vector<size_t> topological_orders(g.n_vertices());
    std::vector<size_t> indegrees(g.n_vertices());

    for (size_t v = 0; v < g.n_vertices(); ++v) {
        for (const Edge &e: g.edges_from(v)) {
            ++indegrees[e.to()];
        }
    }

    std::queue<size_t> q;

    for (size_t v = 0; v < g.n_vertices(); ++v) {
        if (!indegrees[v]) {
            q.push(v);
        }
    }

    for (size_t i = 0; i < g.n_vertices(); ++i) {
        if (q.empty()) { // has cycle
            return { };
        }
        size_t u = q.front();
        q.pop();
        topological_orders[i] = u;
        for (const Edge &e: g.edges_from(u)) {
            size_t v = e.to();
            --indegrees[v];
            if (!indegrees[v]) {
                q.push(v);
            }
        }
    }

    return topological_orders;
}

int main() {
    using namespace std;

    using Graph = graph<edge>;

    cin.tie(0);
    ios::sync_with_stdio(false);

    int V, E;
    cin >> V >> E;
    Graph g(V);
    for (int i = 0; i < E; ++i) {
        int s, t;
        cin >> s >> t;
        g.make_edge(s, t);
    }

    auto topological_orders = topological_sort(g);

    for (int i = 0; i < V; ++i) {
        cout << topological_orders[i] << '\n';
    }
    cout << flush;

    return 0;
}","#include <iostream>
#include <vector>
#include <list>

static const int MAX = 100000;
using namespace std;

vector<int> G[MAX];
bool Visited[MAX];
list<int> result;
void dfs(int u)
{
    Visited[u]=true;
    for(int i=0;i<G[u].size();i++)
        if(Visited[G[u][i]]==false)  dfs(G[u][i]);

    //result.push_back(u);
    result.push_front(u);
}
int main()
{
    int n,e;
    cin>>n>>e;
    //init
    for(int i=0;i<n;i++)
       Visited[i]=false;
    int s,t;
    for(int i=0;i<e;i++)
    {
        cin>>s>>t;
        G[s].push_back(t);
    }

    //begin
    //pay attention to the forest!!
    for(int i=0;i<n;i++)
    {
        if(Visited[i]==false)
            dfs(i);
    }
    //print
    for(list<int>::iterator it=result.begin();it!=result.end();it++)
        cout<<*it<<endl;
}",0
"#include <iostream>
#include <iomanip>
#include <queue>
#include <vector>
using namespace std;

vector<int> ans;
int vis[10010] = {0};
int cc[10010];
vector<int> r[10010];

class priority {
  public:
    bool operator() (const pair<int,int> &x, const pair<int,int> &y) const {
      return x.second > y.second;
    }
};

void topo(int n) {
  priority_queue<pair<int,int>, vector<pair<int,int> >, priority> pq;
  for (int i = 0; i < n; i++) { 
    pq.push(make_pair(i, cc[i]));
  }
  while (!pq.empty()) {
    pair<int,int> now = pq.top();
    pq.pop();
    int no = now.first;
    int count = now.second;
    if (count != 0) break;
    if (vis[no]) continue;
    vis[no] = 1;
    ans.push_back(no);
    for (int i = 0; i < r[no].size(); i++) {
      int t = r[no][i];
      pq.push(make_pair(t, --cc[t]));
    }
  }
}

int main() {
  ios_base::sync_with_stdio(false);
  cin.tie(NULL);
  int n, m, x, y;
  cin >> n >> m;
  for (int i = 0; i < m; i++) {
    cin >> x >> y;
    r[x].push_back(y);
    cc[y]++;
  }
  topo(n);
  for (int i = 0; i < ans.size(); i++) {
    cout << ans[i] << endl;
  }
  return 0;
}","#include <iostream>
#include <cstdio>
#include <cmath>
#include <vector>
#include <list>
#include <set>
#include <map>
#include <stack>
#include <queue>
#include <string>
#include <utility>
#include <algorithm>
#include <functional>
#include <deque>
#define MAX_V 10000
#define MAX_E 100000

using namespace std;

typedef long long ll;

vector<int> G[MAX_V];
vector<int> ans;
bool done[MAX_V];

void dfs(int i) {
    if (done[i])
        return;
        
    for (int j = 0; j < G[i].size(); ++j) {
        dfs(G[i][j]);
    }
    ans.push_back(i);
    done[i] = true;
}

int main() {
    int V, E;
    cin >> V >> E;
    for (int i = 0; i < E; ++i) {
        int s, t;
        cin >> s >> t;
        G[t].push_back(s);  // 逆向きの辺
    }
    
    for (int i = 0; i < V; ++i) {
        if (done[i])
            continue;
        dfs(i);
    }
    
    for (int i = 0; i < V; ++i) {
        cout << ans[i] << endl;
    }
    
    return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;
#define ffor(n) for(int i = 0; i < n; i++)
#define fffor(n) for(int j = 0; j < n; j++)
int INF = 1e9 + 7;

struct node{
  long long white, black;
  node(long long _white, long long _black) {
    white = _white, black = _black;
  }
};

void dfs(int current_node, vector <vector <int>>& asd, vector <node>& v, int prev) {
  if (asd[current_node].size() == 1 && prev != -1) {
    v[current_node] = node(1, 1);
    return;
  }
  long long product = 1, product_2 = 1;
  for (int nextnode: asd[current_node]) {
    if (nextnode == prev) continue;
    dfs(nextnode, asd, v, current_node);
    product *= ((v[nextnode].white + v[nextnode].black) % INF);
    product %= INF;
    product_2 *= v[nextnode].white;
    product_2 %= INF;
  }
  v[current_node].black = product_2;
  v[current_node].white = product;
}

int main(void) {
  int n, a, b;
  cin >> n;
  vector <vector <int>> asd(n);
  ffor(n - 1) {
    cin >> a >> b;
    a--; b--;
    asd[a].push_back(b);
    asd[b].push_back(a);
  }
  
  vector <node> v(n, node(0, 0));
  dfs(0, asd, v, -1);
  
  cout << (v[0].white + v[0].black) % INF;
}","#include<bits/stdc++.h>
using namespace std;

long long dp[100009][2];

long long m=1e9+7;

long long solve(int root, int color, int parent, vector<vector<int>>& g){
   // cout<<dp[root][color];
   if(dp[root][color]!=0)return dp[root][color];
    long long ans =1;
    //cout<<g[root][0];
   for(auto x: g[root]){
      //  cout<<x;
        if(x != parent){
            if(color==0)
            ans=(ans%m*((solve(x,0,root,g)%m+solve(x,1,root,g)%m)%m))%m;
           else
            ans=(ans%m*solve(x,0,root,g)%m)%m;
        }
    }
    return dp[root][color] = ans;
    
}


int main(){
    int n;
    cin>>n;
    vector<vector<int>>g(n+1);
    long long dp[n+1][2];

    
    
    for(int i=1;i<=n-1;i++){
        int x,y;
        cin>>x>>y;
        g[x].push_back(y);
        g[y].push_back(x);
    }
    cout<<(solve(1,0,-1,g)+solve(1,1,-1,g))%m;
    
}",0
"#include <iostream>
#include <algorithm>
#include <functional>
#include <vector>
#include <set>
#include <map>
#include <stack>
#include <queue>
#include <string>
#include <numeric>
#include <cmath>

#define rep(i, n) for (int i = 0; i < n; i++)
using namespace std;
typedef long long ll;
using P = pair<ll, ll>;

template<class T> inline bool chmin(T& a,T b) {if (a > b) {a = b; return true;} return false;}
template<class T> inline bool chmax(T& a,T b) {if (a < b) {a = b; return true;} return false;}

const ll MOD = 1000000007;
const int INF = 1<<30;
//const ll INF = (ll)1e18 + 1;

int main(){
  string S; cin >> S;
  ll K; cin >> K;
  ll N = S.length();

  ll ans = 0;
  ll cnt = 0;
  rep(i, N) if (S[0] == S[i]) cnt++;

  if (cnt == N) {
    cout << N * K / 2 << endl;
    return 0;
  }
  if (S[0] != S[N - 1]) {
    rep(i, N){
      ll length = 1;
      while (i + 1 < N && S[i] == S[i + 1]) i++, length++;
      ans += length / 2 * K;
    }
  }
  else {
    vector<ll> que;
    rep(i, N){
      ll length = 1;
      while (i + 1 < N && S[i] == S[i + 1]) i++, length++;
      que.push_back(length);
    }
    for (int i = 1; i < (int)que.size() - 1; ++i) ans += que[i] / 2 * K;
    ans += que[0] / 2;
    ans += que[(int)que.size() - 1] / 2;
    ans += (que[0] + que[(int)que.size() - 1]) / 2 * (K - 1);
  }
  cout << ans << endl;
}","# include <bits/stdc++.h>
using namespace std;
#define pb push_back
#define mp make_pair
#define fi first
#define se second
#define pii pair<int,int>
typedef long long ll;
string s;
ll k;
int main(){
    ios_base::sync_with_stdio(false);
    cin.tie(NULL);
    cout.tie(NULL);
    cin>>s;
    cin>>k;
    ll cnt=0;
    ll ans=0;
    char PREV=s[0];
    bool udh=false;
    int x;
    for(auto isi:s){
        if(isi==PREV){
            cnt++;
        }
        else{
            if(udh==false){
                x=cnt;
                udh=1;
            }
            ans+=cnt/2;
            cnt=1;
        }
        PREV=isi;
    }  
    if(udh==false){
        cout<<cnt*k/2<<endl;
        return 0;
    }
    bool u=false;
    ans+=cnt/2;
    if(s.back()==s[0] && x&1 && cnt&1){
        u=true;
    }
    ans=ans*k;
    if(u) ans+=(k-1);
    cout<<ans<<endl;
}",0
"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
#define INF 1LL<<62
#define inf 1000000007 

ll k,cnt;
vector<ll>ans;
void dep(ll sum,ll keta,ll nowke){
	if(keta==nowke){
		ans.push_back(sum);
		return ;
	}
	ll now=sum%10;
	if(now>=1){
		dep(sum*10+now-1,keta,nowke+1);
	}
	dep(sum*10+now,keta,nowke+1);
	if(now<9){
		dep(sum*10+now+1,keta,nowke+1);
	}
}
int main() {
	cin>>k;
	for(ll i=1;i<=13;i++){
		for(ll j=1;j<=9;j++){
			dep(j,i,1);
		}
	}
	for(ll i=k-1;i<=k-1;i++){
	cout << ans[i]<<endl;
		
	}
	return 0;
}","#include ""bits/stdc++.h""
using namespace std;
int main() {
	long long K; cin >> K;
	queue<long long>Q;
	Q.push(1); Q.push(2); Q.push(3); Q.push(4); Q.push(5); Q.push(6); Q.push(7); Q.push(8); Q.push(9);
	long long ans = 0;
	for (long long i = 0; i < K; i++) {
		long long x = Q.front();
		Q.pop();
		ans = x;
		if (x % 10 != 0) Q.push(10 * x + (x % 10) - 1);
		Q.push(10 * x + (x % 10));
		if (x % 10 != 9) Q.push(10 * x + (x % 10) + 1);
	}
	cout << ans << endl;
}",0
"#include <bits/stdc++.h>
using namespace std;

typedef long long ll;
#define rep(i,x) for(int i=0;i<x;i++)
#define put(ans)    cout << ans << endl;

int main(){
    string x;
    cin >> x;

    if(x.size()<3){
        cout << 0 << endl;
        return 0;
    }
    string t = x.substr(x.size() - 2);
    string e = x.substr(0,x.size()-2);
    int time = atoi(e.c_str());
    int m = atoi(t.c_str());
    if(time*5<m){
        cout << 0 << endl;
    }else{
        cout << 1 << endl;
    }

    return 0;
}","#include<bits/stdc++.h>
using namespace std;
#define ff first
#define ss second
#define int ll
#define pb push_back
#define setbits(x)          __builtin_popcountll(x)
#define endl ""\n""
typedef long long ll;
int32_t main()
{
ios_base::sync_with_stdio(false);
cin.tie(NULL);
queue<int> q;
int x;
cin>>x;
for(int i=100;i<=105;i++)
q.push(i);
map<int,int> mp;
while(q.front()<=x)
{
    int val=q.front();
    if(val==x)
    {
        cout<<1<<endl;
        return 0;
    }
    q.pop();
    for(int i=100;i<=105;i++)
    {
        if(mp[val+i]==0)
        {
            mp[val+i]=1;
            q.push(val+i);
        }
    }
}
cout<<0<<endl;




    return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;

int main() {

	string S, T; cin >> S >> T;
	int n = S.size();
	const int p = 26;
	vector<vector<int>> m(p, vector<int>(p, 0));
	for (int i = 0; i < n; i++) {
		m[S[i] - 'a'][T[i] - 'a']++;
	}
	bool ok = true;	
	for (int i = 0; i < p; i++) {
		int cnt = 0;
		for (int j = 0; j < p; j++) {
			if (1 <= m[i][j]) cnt++;
		}
		if (2 <= cnt) ok = false;
	}
	for (int j = 0; j < p; j++) {
		int cnt = 0;
		for (int i = 0; i < p; i++) {
			if (1 <= m[i][j]) cnt++;
		}
		if (2 <= cnt) ok = false;
	}
	if (ok) cout << ""Yes"" << endl;
	else cout << ""No"" << endl;
	return 0;
}","#include<iostream>
#include<vector>
#include<algorithm>
#include<queue>
#include<iomanip>
#include <math.h>
using namespace std;
int main(){
    string s,t,n,ans;
    int a=-1;
    cin>>s>>t;
    n=""abcdefghijklmnopqrstuvwxyz"";
    ans=""Yes"";
    for(int i=0;i<26;i++){
        for(int j=0;j<s.size();j++){
            if(s[j]==n[i]){
                if(a==-1){
                    a=j;
                }
                else{
                    if(t[j]!=t[a]){
                        ans=""No"";
                        break;
                    }
                    else{
                        a=j;
                    }
                }
            }
        }
        if(ans==""No""){
            break;
        }
        a=-1;
    }
    for(int i=0;i<26;i++){
        if(ans==""No""){
            break;
        }
        for(int j=0;j<t.size();j++){
            if(t[j]==n[i]){
                if(a==-1){
                    a=j;
                }
                else{
                    if(s[j]!=s[a]){
                        ans=""No"";
                        break;
                    }
                    else{
                        a=j;
                    }
                }
            }
        }
        if(ans==""No""){
            break;
        }
        a=-1;
    }
    cout<<ans<<endl;
    return 0;
}",0
"#include<bits/stdc++.h>
using namespace std;
#define MAX_A 100010
int cnt[MAX_A];
int main(void){
    int n;
    scanf(""%d"", &n);
    for (int i = 0; i < n; i++) {
        int a;
        scanf(""%d"", &a);
        cnt[++a]++;
    }                     //读入数列 
    int ans = 0;
    for (int i = 0; i < MAX_A; i++) {
        int cur = cnt[i - 1] + cnt[i] + cnt[i + 1];
        if (cur > ans) ans = cur;
    }
    printf(""%d\n"", ans);
    return 0;
}","#pragma GCC optimize(""O3"")
#include <bits/stdc++.h>
#define ll long long
#define rep(i,n) for(ll i=0;i<(n);i++)
#define pll pair<ll,ll>
#define pq priority_queue
#define pb push_back
#define eb emplace_back
#define fi first
#define se second
#define ios ios_base::sync_with_stdio(0),cin.tie(0),cout.tie(0);
#define lb(c,x) distance(c.begin(),lower_bound(all(c),x))
#define ub(c,x) distance(c.begin(),upper_bound(all(c),x))

using namespace std;

template<class T> inline bool chmax(T& a,T b){if(a<b){a=b;return 1;}return 0;}
template<class T> inline bool chmin(T& a,T b){if(a>b){a=b;return 1;}return 0;}

const ll INF=1e18;

int main(){
    ll n;
    cin >> n;
    map<ll,ll> m;
    rep(i,n){
        ll a;
        cin >> a;
        m[a]++;
    }
    ll ans=0;
    for(auto x:m){
        ll sum=0;
        ll val=x.fi;
        rep(i,3){
            if(m.count(val+i-1)){
                sum+=m[val+i-1];
            }
        }
        ans=max(ans,sum);
    }
    cout << ans << endl;
}",0
